customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
KAREN_DANIELS,Consumer,APAC,United States,2011-09-20,2014-11-25,30,24017.3275,2890.694699999999,800.5775833333333,12.035871601451074,2011-09,1,40.06896551724138,3,29,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,5,9,36,1198,Karen Daniels,0,2011,20110920
KAREN_FERGUSON,Home Office,US,United States,2011-09-26,2014-11-29,30,18265.0205,2385.1931000000004,608.8340166666666,13.058803301096765,2011-09,1,40.0,1,21,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,4,8,32,1192,Karen Ferguson,0,2011,20110926
KAREN_SEIO,Corporate,EU,United States,2011-03-11,2014-11-26,25,5324.973180000001,1113.68218,212.99892720000005,20.91432468022308,2011-03,1,56.5,2,21,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,1,4,35,1391,Karen Seio,0,2011,20110311
KARL_BRAUN,Consumer,US,United States,2011-06-05,2014-12-29,40,17500.47728,1785.86258,437.511932,10.204650715674653,2011-06,1,33.41025641025641,0,29,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,4,14,2,1305,Karl Braun,0,2011,20110605
KATHARINE_HARMS,Corporate,APAC,United States,2011-04-01,2014-12-15,39,18416.8525,3611.0256,472.2269871794872,19.60718097731412,2011-04,1,35.63157894736842,3,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,16,1370,Katharine Harms,0,2011,20110401
KATHERINE_DUCICH,Consumer,US,United States,2011-03-10,2014-11-20,21,11693.5004,2428.8306,556.8333523809523,20.77077450649422,2011-03,1,67.55,0,15,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,2,4,41,1392,Katherine Ducich,0,2011,20110310
KATHERINE_HUGHES,Consumer,LATAM,United States,2011-03-01,2014-12-30,35,12204.8744,1842.3875000000005,348.7106971428572,15.095505612085612,2011-03,1,41.1764705882353,2,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,4,2,11,1,1401,Katherine Hughes,0,2011,20110301
KATHERINE_MURRAY,Home Office,EU,United States,2011-05-19,2014-12-29,33,18519.15964,1451.0838400000002,561.1866557575759,7.835581463781799,2011-05,1,41.25,1,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,3,4,12,2,1322,Katherine Murray,0,2011,20110519
KATHERINE_NOCKTON,Corporate,APAC,United States,2011-10-26,2014-12-12,32,19668.86634,4145.19254,614.652073125,21.074893023041408,2011-10,1,36.87096774193548,2,29,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,4,10,19,1162,Katherine Nockton,0,2011,20111026
KATRINA_BAVINGER,Home Office,APAC,Brazil,2011-02-14,2014-12-12,31,14024.6405,618.2365000000003,452.4077580645161,4.408216381731855,2011-02,1,46.56666666666667,2,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,3,9,19,1416,Katrina Bavinger,0,2011,20110214
KATRINA_EDELMAN,Corporate,APAC,United States,2011-04-03,2014-12-05,35,13551.13872,1286.54742,387.175392,9.494017045971177,2011-04,1,39.47058823529412,1,31,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,2,8,26,1368,Katrina Edelman,0,2011,20110403
KATRINA_WILLMAN,Consumer,EU,United States,2011-02-17,2014-12-05,27,15747.2556,3107.0106,583.2316888888889,19.730489419375395,2011-02,1,53.34615384615385,0,23,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,3,6,26,1413,Katrina Willman,0,2011,20110217
KEAN_NGUYEN,Corporate,APAC,United States,2011-01-03,2014-11-24,34,18061.9801,2257.2164,531.2347088235294,12.497059500137528,2011-01,1,43.06060606060606,2,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,4,9,37,1458,Kean Nguyen,0,2011,20110103
KEAN_TAKAHITO,Consumer,LATAM,United States,2011-03-23,2014-11-18,39,17257.1602,987.5933999999996,442.49128717948713,5.722803685857884,2011-03,1,35.1578947368421,2,32,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,4,10,43,1379,Kean Takahito,0,2011,20110323
KEAN_THORNTON,Consumer,US,United States,2011-03-10,2014-12-04,27,8360.392100000001,-617.9192,309.64415185185186,-7.391031336915406,2011-03,1,52.5,2,20,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,1,4,27,1392,Kean Thornton,1,2011,20110310
KEITH_DAWKINS,Corporate,US,United States,2011-06-14,2014-11-15,40,26451.2631,5486.1725,661.2815775,20.74068251205743,2011-06,1,32.05128205128205,0,36,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,5,11,46,1296,Keith Dawkins,0,2011,20110614
KEITH_HERRERA,Consumer,APAC,United States,2011-06-29,2014-12-16,33,16884.736,2196.8332,511.6586666666667,13.010764278458367,2011-06,1,39.5625,0,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,4,10,15,1281,Keith Herrera,0,2011,20110629
KELLY_ANDREADA,Consumer,APAC,United States,2011-03-11,2014-12-15,42,18879.78412,1401.3975200000004,449.5186695238096,7.422741229945803,2011-03,1,33.53658536585366,2,35,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,16,1391,Kelly Andreada,0,2011,20110311
KELLY_COLLISTER,Consumer,LATAM,United States,2011-06-15,2014-11-28,32,19403.02326,2358.10316,606.344476875,12.153276983702382,2011-06,1,40.70967741935484,0,25,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,4,9,33,1295,Kelly Collister,0,2011,20110615
KELLY_LAMPKIN,Corporate,US,United States,2011-05-09,2014-12-16,33,14248.4477,738.7484000000001,431.7711424242424,5.18476409188069,2011-05,1,41.15625,1,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,3,9,15,1332,Kelly Lampkin,0,2011,20110509
KELLY_WILLIAMS,Consumer,APAC,Australia,2011-02-08,2014-12-09,40,11833.7753,2371.1463,295.8443825,20.03710768447665,2011-02,1,35.8974358974359,2,34,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,2,9,22,1422,Kelly Williams,0,2011,20110208
KEN_BLACK,Corporate,US,United States,2011-04-04,2014-09-29,29,16602.5295,1351.0226,572.5010172413794,8.137450380678438,2011-04,1,45.5,5,27,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,4,7,93,1367,Ken Black,0,2011,20110404
KEN_BRENNAN,Corporate,APAC,United States,2011-05-18,2014-12-30,36,11463.6947,1046.2451,318.43596388888886,9.126595983055967,2011-05,1,37.77142857142857,1,25,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,4,1,10,1,1323,Ken Brennan,0,2011,20110518
KEN_DANA,Corporate,LATAM,United States,2011-10-20,2014-10-17,27,12554.42362,1750.72552,464.9786525925927,13.94508878297672,2011-10,1,42.03846153846154,2,24,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,2,4,75,1168,Ken Dana,0,2011,20111020
KEN_HEIDEL,Corporate,US,United States,2011-02-02,2014-12-23,32,9016.57056,1505.9731599999998,281.76783,16.70228331247041,2011-02,1,45.80645161290322,1,27,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,3,1,8,8,1428,Ken Heidel,0,2011,20110202
KEN_LONSDALE,Consumer,US,United States,2011-01-03,2014-12-31,33,24129.4045,154.9004999999995,731.1940757575758,0.6419574092680137,2011-01,1,45.5625,1,28,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,3,5,13,0,1458,Ken Lonsdale,0,2011,20110103
KHLOE_MILLER,Consumer,APAC,Germany,2011-01-06,2014-12-16,32,10973.8066,847.8976999999998,342.93145625,7.7265595331341075,2011-01,1,46.45161290322581,0,29,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,3,1,7,15,1455,Khloe Miller,0,2011,20110106
KIMBERLY_CARTER,Corporate,EU,Brazil,2011-09-07,2014-12-29,26,13923.12304,2144.96274,535.5047323076923,15.405758706848289,2011-09,1,48.36,0,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,2,8,2,1211,Kimberly Carter,0,2011,20110907
KRISTEN_HASTINGS,Corporate,EU,United States,2011-03-21,2014-12-29,46,19854.4741,2370.5742,431.619002173913,11.939748129616792,2011-03,1,30.64444444444445,3,39,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,4,14,2,1381,Kristen Hastings,0,2011,20110321
KRISTINA_NUNN,Home Office,US,United States,2011-03-02,2014-09-24,24,10715.636,1698.5085,446.48483333333337,15.850748383017116,2011-03,1,56.60869565217392,3,19,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,1,3,98,1400,Kristina Nunn,0,2011,20110302
KUNST_MILLER,Consumer,US,United States,2011-03-30,2014-12-03,26,16969.674,2759.1905,652.6797692307692,16.25953745487391,2011-03,1,53.76,1,23,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,4,7,28,1372,Kunst Miller,0,2011,20110330
LARRY_BLACKS,Consumer,LATAM,Mexico,2011-01-03,2014-12-22,36,14583.98922,1664.49192,405.1108116666667,11.413145572799593,2011-01,1,41.4,1,29,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,4,4,3,11,9,1458,Larry Blacks,0,2011,20110103
LARRY_HUGHES,Consumer,LATAM,Mexico,2011-07-23,2014-12-19,27,8690.7402,641.2018999999996,321.8792666666667,7.377989506578503,2011-07,1,47.88461538461539,3,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,1,6,12,1257,Larry Hughes,0,2011,20110723
LARRY_TRON,Consumer,LATAM,China,2011-01-23,2014-12-25,34,18619.11294,4213.65294,547.6209688235294,22.63079317247001,2011-01,1,43.39393939393939,3,30,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,4,12,6,1438,Larry Tron,0,2011,20110123
LAURA_ARMSTRONG,Corporate,APAC,United States,2011-02-17,2014-12-30,46,27862.4419,3962.3098,605.7052586956522,14.220971062841407,2011-02,1,31.377777777777776,2,34,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,5,15,1,1413,Laura Armstrong,0,2011,20110217
LAUREL_BELTRAN,Home Office,APAC,United States,2011-02-14,2014-11-22,39,26385.98522,4303.238219999999,676.5637235897435,16.308802510577618,2011-02,1,36.23684210526316,1,31,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,5,11,39,1416,Laurel Beltran,0,2011,20110214
LAUREL_ELLISTON,Consumer,APAC,United States,2011-04-19,2014-12-17,30,11478.7737,2025.0286,382.62579,17.64150642677101,2011-04,1,46.13793103448276,0,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,1,6,14,1352,Laurel Elliston,0,2011,20110419
LAUREL_WORKMAN,Corporate,APAC,United States,2011-03-24,2014-12-09,31,10872.60924,1148.80494,350.72933032258067,10.566046425853155,2011-03,1,45.2,2,20,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,1,6,22,1378,Laurel Workman,0,2011,20110324
LAUREN_LEATHERBURY,Consumer,EU,United States,2011-04-29,2014-12-05,35,14936.93606,894.9398599999998,426.7696017142857,5.991455385529714,2011-04,1,38.70588235294117,1,26,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,3,9,26,1342,Lauren Leatherbury,0,2011,20110429
LELA_DONOVAN,Corporate,LATAM,Germany,2011-05-12,2014-11-19,38,16184.63858,1486.73868,425.9115415789474,9.186109857511566,2011-05,1,34.78378378378378,1,30,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,3,9,42,1329,Lela Donovan,0,2011,20110512
LENA_CACIOPPO,Consumer,US,United States,2011-02-26,2014-12-08,29,11080.34336,1176.76826,382.0808055172414,10.620323051071948,2011-02,1,49.32142857142857,1,21,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,1,5,23,1404,Lena Cacioppo,0,2011,20110226
LENA_CREIGHTON,Consumer,US,United States,2011-01-24,2014-12-15,38,18886.9004,1172.5112999999997,497.02369473684206,6.208066306104943,2011-01,1,38.4054054054054,4,29,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,16,1437,Lena Creighton,0,2011,20110124
LENA_HERNANDEZ,Consumer,APAC,United States,2011-05-13,2014-12-10,32,12939.16928,997.38998,404.34904,7.7082999566414205,2011-05,1,42.16129032258065,1,29,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,3,2,8,21,1328,Lena Hernandez,0,2011,20110513
LENA_RADFORD,Consumer,EU,United States,2011-03-25,2014-12-05,29,22902.74156,3371.7159599999995,789.7497089655174,14.721887993919273,2011-03,1,48.25,2,26,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,5,9,26,1377,Lena Radford,0,2011,20110325
LINDA_CAZAMIAS,Corporate,US,United States,2011-02-21,2014-11-20,35,16741.38396,2273.42396,478.325256,13.57966560848175,2011-02,1,40.23529411764706,1,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,4,9,41,1409,Linda Cazamias,0,2011,20110221
LINDA_SOUTHWORTH,Corporate,EMEA,United States,2011-04-26,2014-12-25,32,13146.15176,-67.85194000000031,410.8172425,-0.5161353773996011,2011-04,1,43.193548387096776,3,20,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,3,2,9,6,1345,Linda Southworth,1,2011,20110426
LINDSAY_CASTELL,Home Office,EU,United States,2011-04-26,2014-12-29,30,14299.4995,1420.7137000000002,476.64998333333335,9.935408578461088,2011-04,1,46.310344827586206,1,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,2,3,10,2,1345,Lindsay Castell,0,2011,20110426
LINDSAY_SHAGIARI,Home Office,US,United States,2011-06-17,2014-12-11,27,9363.0997,1778.0723999999998,346.7814703703704,18.9902111156629,2011-06,1,48.96153846153846,2,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,1,5,20,1293,Lindsay Shagiari,0,2011,20110617
LINDSAY_WILLIAMS,Corporate,EMEA,United States,2011-01-03,2014-12-17,34,10981.6205,1486.9264,322.98883823529417,13.54013644889659,2011-01,1,43.75757575757576,0,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,4,1,8,14,1458,Lindsay Williams,0,2011,20110103
LISA_DECHERNEY,Consumer,APAC,Australia,2011-02-11,2014-11-18,33,11823.34064,1165.43804,358.2830496969697,9.857096022905418,2011-02,1,43.0,0,27,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,2,6,43,1419,Lisa DeCherney,0,2011,20110211
LISA_HAZARD,Consumer,LATAM,United States,2011-05-27,2014-11-20,21,9162.9978,1338.0789,436.3332285714286,14.603069096011351,2011-05,1,63.65,0,18,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,1,3,41,1314,Lisa Hazard,0,2011,20110527
LISA_RYAN,Corporate,LATAM,United States,2011-03-28,2014-11-16,35,18796.9522,2449.1383,537.0557771428571,13.02944367757662,2011-03,1,39.088235294117645,3,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,4,9,45,1374,Lisa Ryan,0,2011,20110328
LIZ_CARLISLE,Consumer,LATAM,United States,2011-02-01,2014-12-27,30,20127.52582,2847.60982,670.9175273333333,14.147838365560226,2011-02,1,49.13793103448276,1,23,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,2,5,12,4,1429,Liz Carlisle,0,2011,20110201
LIZ_MACKENDRICK,Consumer,APAC,United States,2011-02-21,2014-12-24,22,15529.853,1868.1510000000003,705.902409090909,12.029418436864797,2011-02,1,66.76190476190476,1,18,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,3,8,7,1409,Liz MacKendrick,0,2011,20110221
LIZ_PELLETIER,Consumer,LATAM,United States,2011-01-27,2014-11-21,31,9463.3275,-265.57719999999995,305.26862903225805,-2.80638285000704,2011-01,1,46.46666666666667,1,24,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,1,5,40,1434,Liz Pelletier,1,2011,20110127
LIZ_PREIS,Consumer,APAC,United States,2011-04-04,2014-12-31,30,16609.5116,2122.698,553.6503866666667,12.780014555033633,2011-04,1,47.13793103448276,1,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,2,4,11,0,1367,Liz Preis,0,2011,20110404
LIZ_THOMPSON,Consumer,APAC,United States,2011-02-07,2014-11-27,32,21221.76716,3146.42816,663.18022375,14.8264191962796,2011-02,1,44.80645161290322,3,26,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,5,10,34,1423,Liz Thompson,0,2011,20110207
LIZ_WILLINGHAM,Consumer,EU,France,2011-04-07,2014-11-28,25,8046.61,1400.0412,321.8644,17.399143241688115,2011-04,1,55.458333333333336,1,16,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,1,4,33,1364,Liz Willingham,0,2011,20110407
LOGAN_CURRIE,Consumer,US,United States,2011-07-27,2014-12-18,36,16082.67376,1925.2869600000004,446.7409377777778,11.971187059632308,2011-07,1,35.42857142857143,3,30,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,3,10,13,1253,Logan Currie,0,2011,20110727
LOGAN_HAUSHALTER,Consumer,APAC,United States,2011-03-01,2014-10-17,37,17292.2398,1519.5309999999995,467.3578324324324,8.787357899119579,2011-03,1,36.833333333333336,3,29,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,4,9,75,1401,Logan Haushalter,0,2011,20110301
LORI_OLSON,Corporate,EU,United States,2011-02-02,2014-12-29,35,13537.5086,1788.7198,386.7859600000001,13.21306492097076,2011-02,1,41.94117647058823,2,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,4,2,11,2,1428,Lori Olson,0,2011,20110202
LUKE_FOSTER,Consumer,EU,United States,2011-07-26,2014-12-09,27,13421.2385,-3644.347500000001,497.0829074074074,-27.15358571416491,2011-07,1,47.38461538461539,2,22,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,2,5,22,1254,Luke Foster,1,2011,20110726
